INSEE_COM,LIBGEO,DENS,LIBDENS,PMUN21,P1,P2,P3,P4,P5,P6,P7,zone_type
38565,Voreppe,4,Ceintures urbaines,9758,0.0,0.0,0.0,92.02,0.0,6.31,1.66,Urbain
38566,Vourey,4,Ceintures urbaines,1687,0.0,0.0,0.0,70.18,0.0,27.04,2.78,Urbain
38567,Chamrousse,6,Rural à habitat dispersé,414,0.0,0.0,0.0,0.0,0.0,77.33,22.67,Rural
39001,Abergement-la-Ronce,6,Rural à habitat dispersé,841,0.0,0.0,0.0,0.0,0.0,98.35,1.65,Rural
39002,Abergement-le-Grand,7,Rural à habitat très dispersé,62,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
39003,Abergement-le-Petit,6,Rural à habitat dispersé,50,0.0,0.0,0.0,0.0,0.0,83.72,16.28,Rural
39004,Abergement-lès-Thésy,7,Rural à habitat très dispersé,51,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
39006,Aiglepierre,6,Rural à habitat dispersé,436,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
39007,Alièze,6,Rural à habitat dispersé,148,0.0,0.0,0.0,0.0,0.0,54.89,45.11,Rural
39008,Amange,6,Rural à habitat dispersé,445,0.0,0.0,0.0,0.0,0.0,97.52,2.48,Rural
39009,Andelot-en-Montagne,6,Rural à habitat dispersé,552,0.0,0.0,0.0,0.0,0.0,96.75,3.25,Rural
39010,Andelot-Morval,6,Rural à habitat dispersé,91,0.0,0.0,0.0,0.0,0.0,61.68,38.32,Rural
39011,Annoire,6,Rural à habitat dispersé,417,0.0,0.0,0.0,0.0,0.0,95.53,4.47,Rural
39013,Arbois,5,Bourgs ruraux,3193,0.0,0.0,0.0,0.0,80.57,17.66,1.77,Rural
39014,Archelange,6,Rural à habitat dispersé,217,0.0,0.0,0.0,0.0,0.0,85.2,14.8,Rural
39015,Ardon,6,Rural à habitat dispersé,113,0.0,0.0,0.0,0.0,0.0,71.19,28.81,Rural
39016,Arinthod,6,Rural à habitat dispersé,1131,0.0,0.0,0.0,0.0,0.0,96.04,3.96,Rural
39017,Arlay,6,Rural à habitat dispersé,1187,0.0,0.0,0.0,0.0,0.0,95.57,4.43,Rural
39018,Aromas,6,Rural à habitat dispersé,609,0.0,0.0,0.0,0.0,0.0,85.99,14.01,Rural
39019,Les Arsures,6,Rural à habitat dispersé,209,0.0,0.0,0.0,0.0,0.0,97.82,2.18,Rural
39020,Arsure-Arsurette,6,Rural à habitat dispersé,99,0.0,0.0,0.0,0.0,0.0,79.79,20.21,Rural
39021,La Chailleuse,6,Rural à habitat dispersé,592,0.0,0.0,0.0,0.0,0.0,73.85,26.15,Rural
39022,Asnans-Beauvoisin,6,Rural à habitat dispersé,735,0.0,0.0,0.0,0.0,4.65,73.42,21.93,Rural
39024,Audelange,6,Rural à habitat dispersé,263,0.0,0.0,0.0,0.0,0.0,94.9,5.1,Rural
39025,Augea,6,Rural à habitat dispersé,272,0.0,0.0,0.0,0.0,0.0,77.2,22.8,Rural
39026,Augerans,6,Rural à habitat dispersé,184,0.0,0.0,0.0,0.0,0.0,63.93,36.07,Rural
39027,Augisey,6,Rural à habitat dispersé,183,0.0,0.0,0.0,0.0,0.0,52.13,47.87,Rural
39028,Aumont,6,Rural à habitat dispersé,458,0.0,0.0,0.0,0.0,0.0,89.44,10.56,Rural
39029,Aumur,6,Rural à habitat dispersé,385,0.0,0.0,0.0,0.0,0.0,82.49,17.51,Rural
39030,Authume,5,Bourgs ruraux,856,0.0,0.0,0.0,1.35,76.74,16.52,5.39,Rural
39031,Auxange,6,Rural à habitat dispersé,200,0.0,0.0,0.0,0.0,0.0,75.8,24.2,Rural
39032,Avignon-lès-Saint-Claude,4,Ceintures urbaines,362,0.0,2.4,0.0,88.52,0.0,8.81,0.27,Urbain
39034,Balaiseaux,6,Rural à habitat dispersé,308,0.0,0.0,0.0,0.0,0.0,94.52,5.48,Rural
39035,Balanod,6,Rural à habitat dispersé,344,0.0,0.0,0.0,0.0,0.0,92.62,7.38,Rural
39037,Bans,6,Rural à habitat dispersé,188,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
39038,Barésia-sur-l'Ain,6,Rural à habitat dispersé,144,0.0,0.0,0.0,0.0,0.0,51.63,48.37,Rural
39039,La Barre,6,Rural à habitat dispersé,245,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
39040,Barretaine,6,Rural à habitat dispersé,186,0.0,0.0,0.0,0.0,1.05,80.89,18.06,Rural
39041,Baume-les-Messieurs,6,Rural à habitat dispersé,159,0.0,0.0,0.0,0.0,0.0,78.26,21.74,Rural
39042,Baverans,4,Ceintures urbaines,497,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Urbain
39043,Beaufort-Orbagna,5,Bourgs ruraux,1444,0.0,0.0,0.0,0.0,50.41,36.52,13.07,Rural
39045,Beffia,6,Rural à habitat dispersé,80,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
39046,Bellecombe,7,Rural à habitat très dispersé,74,0.0,0.0,0.0,0.0,0.0,2.82,97.18,Rural
39047,Bellefontaine,6,Rural à habitat dispersé,505,0.0,0.0,0.0,0.0,0.0,89.61,10.39,Rural
39048,Belmont,6,Rural à habitat dispersé,253,0.0,0.0,0.0,0.0,0.0,85.71,14.29,Rural
39049,Bersaillin,6,Rural à habitat dispersé,406,0.0,0.0,0.0,0.0,0.0,87.68,12.32,Rural
39050,Besain,6,Rural à habitat dispersé,156,0.0,0.0,0.0,0.0,0.0,72.9,27.1,Rural
39051,Biarne,6,Rural à habitat dispersé,432,0.0,0.0,0.0,0.0,0.0,88.81,11.19,Rural
39052,Bief-des-Maisons,6,Rural à habitat dispersé,72,0.0,0.0,0.0,0.0,0.0,80.0,20.0,Rural
39053,Bief-du-Fourg,6,Rural à habitat dispersé,214,0.0,0.0,0.0,0.0,0.0,93.44,6.56,Rural
39054,Biefmorin,6,Rural à habitat dispersé,97,0.0,0.0,0.0,0.0,0.0,89.94,10.06,Rural
39055,Billecul,7,Rural à habitat très dispersé,52,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
39056,Bletterans,5,Bourgs ruraux,1527,0.0,0.0,0.0,0.0,87.15,12.45,0.4,Rural
39057,Blois-sur-Seille,6,Rural à habitat dispersé,100,0.0,0.0,0.0,0.0,0.0,60.19,39.81,Rural
39058,Blye,6,Rural à habitat dispersé,166,0.0,0.0,0.0,0.0,0.0,96.99,3.01,Rural
39059,Bois-d'Amont,6,Rural à habitat dispersé,1653,0.0,0.0,0.0,0.0,36.78,60.17,3.05,Rural
39060,Bois-de-Gand,7,Rural à habitat très dispersé,58,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
39061,Boissia,7,Rural à habitat très dispersé,109,0.0,0.0,0.0,0.0,0.0,32.45,67.55,Rural
39062,La Boissière,6,Rural à habitat dispersé,71,0.0,0.0,0.0,0.0,0.0,94.44,5.56,Rural
39063,Bonlieu,6,Rural à habitat dispersé,234,0.0,0.0,0.0,0.0,0.0,61.16,38.84,Rural
39065,Bonnefontaine,6,Rural à habitat dispersé,118,0.0,0.0,0.0,0.0,0.0,84.0,16.0,Rural
39066,Bornay,6,Rural à habitat dispersé,180,0.0,0.0,0.0,0.0,0.0,98.34,1.66,Rural
39068,Les Bouchoux,6,Rural à habitat dispersé,311,0.0,0.0,0.0,0.0,0.0,50.6,49.4,Rural
39070,Bourg-de-Sirod,6,Rural à habitat dispersé,89,0.0,0.0,0.0,0.0,0.0,75.79,24.21,Rural
39072,Bracon,5,Bourgs ruraux,311,0.0,0.0,0.0,0.0,64.07,27.12,8.81,Rural
39073,Brainans,6,Rural à habitat dispersé,181,0.0,0.0,0.0,0.0,0.0,94.77,5.23,Rural
39074,Brans,6,Rural à habitat dispersé,202,0.0,0.0,0.0,0.0,0.0,85.91,14.09,Rural
39076,La Bretenière,6,Rural à habitat dispersé,219,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Rural
39077,Bretenières,7,Rural à habitat très dispersé,44,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Rural
39078,Brevans,4,Ceintures urbaines,697,0.0,0.0,0.0,80.01,0.0,14.79,5.19,Urbain
